query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
38,Ironbay has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Ironbay,Ironbay,Edgemere,"The cities that would take an economic hit are Edgemere. They supply goods to Ironbay: Edgemere (exports electronics to Ironbay). With Ironbay halting all imports, these trade partners lose a key market.",hgrag,"Edgemere, Fernkeep, and Xenhold would take an economic hit from Ironbay's decision to halt imports.",2,0.0,1.0,3.0,"While the AI response includes Edgemere, which is correct, it also mentions Fernkeep and Xenhold without providing context that they are affected by Ironbay's decision. However, the reasoning approach is valid as it considers the impact on trading partners when a key market halts imports.",1191,medium
39,What is the stability level of Crestwatch?,local_fact,Crestwatch,Crestwatch,Unstable,,baseline,"The provided data does not include information about a location named ""Crestwatch"". Therefore, I cannot determine the stability level of Crestwatch.",0,0.333,1.0,,,38390,medium
39,What is the stability level of Crestwatch?,local_fact,Crestwatch,Crestwatch,Unstable,,hgrag,The stability level of Crestwatch is Unstable.,2,0.5,1.0,,,1438,medium
40,What planet is Islestrand on?,hierarchical,Islestrand,Islestrand,Vortan,,baseline,"The text provided does not mention a planet named ""Islestrand"". It appears to be a collection of locations within a fantasy world, but no specific planet is identified.",0,0.0,1.0,,,38390,medium
40,What planet is Islestrand on?,hierarchical,Islestrand,Islestrand,Vortan,,hgrag,Islestrand is located in Vortan (a planet).,2,0.0,1.0,,,1265,medium
41,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,baseline,"The provided information does not specify a planet for Barnes, as it only contains data about countries and their relationships on an unnamed world.",0,0.0,1.0,,,38390,medium
41,Which planet does the country Barnes belong to?,hierarchical,Barnes,Barnes,Vortan,,hgrag,The country Barnes belongs to the planet Vortan.,2,0.0,1.0,,,1006,medium
42,Edgemere has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Edgemere,Edgemere,Fernkeep Stormridge,"The cities that would take an economic hit are Fernkeep, Stormridge. They supply goods to Edgemere: Fernkeep (exports silk to Edgemere); Stormridge (exports livestock to Edgemere). With Edgemere halting all imports, these trade partners lose a key market.",baseline,"The cities that would take an economic hit from Edgemere halting its imports are:

1. Ashfield (since it borders Eastbridge, which in turn borders Edgemere)
2. Jademere (since it borders Eastbridge and Edgemere)
3. Lochspire (since it borders Moormark, which in turn borders Edgemere)
4. Amberhold (since it contains Qundis, which in turn contains Edgemere)
5. Morthal (since it contains Edgemoor, which in turn borders Edgemere)
6. Keldmoor (since it trades with Edgemere)
7. Thornridge (since it borders Thornwood and Thornwood trades with Edgemere through Thornwood's border with Moormark)
8. Duskgate (since it borders Weststead, which in turn borders Edgemere)
9. Krayford (since it borders Oakwatch, which in turn borders Edgemere)
10",0,0.1,0.062,1.0,The AI response does not match the expected answer as it lists cities that do not supply goods to Edgemere according to the scenario provided.,38390,medium
42,Edgemere has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Edgemere,Edgemere,Fernkeep Stormridge,"The cities that would take an economic hit are Fernkeep, Stormridge. They supply goods to Edgemere: Fernkeep (exports silk to Edgemere); Stormridge (exports livestock to Edgemere). With Edgemere halting all imports, these trade partners lose a key market.",hgrag,"Stormridge, Bluedale, Nordholm, Xarmoor, Ferngrove, Fernkeep, Xenhold, Ironbay, and Ironfell would potentially take an economic hit from Edgemere halting imports since they trade with Edgemere.",2,0.0,1.0,2.0,"The AI response includes cities not mentioned in the expected answer, and it does not provide a clear reasoning for why these additional cities would be affected by Edgemere's decision to halt imports.",2006,medium
43,What is the stability level of Ironhold?,local_fact,Ironhold,Ironhold,Low,,baseline,The provided data does not include information about the stability level of Ironhold.,0,0.0,1.0,,,38390,medium
43,What is the stability level of Ironhold?,local_fact,Ironhold,Ironhold,Low,,hgrag,The stability level of Ironhold is Low.,2,0.0,1.0,,,1273,medium
44,What does Crestwatch export?,local_fact,Crestwatch,Crestwatch,"chemicals, technology",,baseline,"From the provided data, there is no direct information about Crestwatch in this dataset. Therefore, I cannot determine what Crestwatch exports.",0,0.333,1.0,,,38390,medium
44,What does Crestwatch export?,local_fact,Crestwatch,Crestwatch,"chemicals, technology",,hgrag,Crestwatch exports chemicals and technology.,2,0.0,1.0,,,1438,medium
45,What country is Veldhaven located in?,hierarchical,Veldhaven,Veldhaven,Barnes,,baseline,"The provided data does not include a location named ""Veldhaven"". Therefore, it's impossible to determine the country where Veldhaven would be located based on the given information.",0,0.333,1.0,,,38390,medium
45,What country is Veldhaven located in?,hierarchical,Veldhaven,Veldhaven,Barnes,,hgrag,Veldhaven is located in Barnes.,2,0.0,1.0,,,1454,medium
46,Oakbridge is experiencing a labor strike that halts the export of coal and grain. Which cities are affected by this and why?,multi_hop,Oakbridge,Oakbridge,Fernkeep,The cities affected are Fernkeep. They rely on Oakbridge for imported goods: Fernkeep (imports coal from Oakbridge). The labor strike halting exports of coal and grain directly disrupts their supply.,baseline,"The labor strike in Oakbridge affects the following cities due to the halt in the export of coal and grain:

1. Halden - Oakbridge exports coal to Halden, so the city will experience a shortage of coal.
2. Jadehaven - Oakbridge exports both coal and grain to Jadehaven, so the city will experience a shortage of both resources.
3. Isledale - Oakbridge exports grain to Isledale, so the city will experience a shortage of grain.
4. Duskwatch - Oakbridge exports both coal and grain to Duskwatch, so the city will experience a shortage of both resources.
5. Marshcross - Oakbridge exports grain to Marshcross, so the city will experience a shortage of grain.
6. Thornridge - Oakbridge exports grain to Thornridge, so the city will experience a shortage of grain.
7. Amberhold - Oakbridge exports coal to Amberhold, so the city will experience a shortage of",0,0.0,0.125,1.0,The AI response lists cities that are not explicitly mentioned as being affected by the labor strike in Oakbridge. Only Fernkeep is named in the Expected Answer.,38390,medium
46,Oakbridge is experiencing a labor strike that halts the export of coal and grain. Which cities are affected by this and why?,multi_hop,Oakbridge,Oakbridge,Fernkeep,The cities affected are Fernkeep. They rely on Oakbridge for imported goods: Fernkeep (imports coal from Oakbridge). The labor strike halting exports of coal and grain directly disrupts their supply.,hgrag,"Cities affected by the labor strike in Oakbridge include Xenhold (as Oakbridge trades with Xenhold) and potentially Grimburg, Colddale, and Ironbay (since they border Oakbridge). The reason is that Oakbridge's export of coal and grain has been halted due to the labor strike.",0,0.1,1.0,3.0,"While Oakbridge trades with multiple cities, only Fernkeep is explicitly mentioned as importing goods from Oakbridge in the scenario. The other cities (Xenhold, Grimburg, Colddale, Ironbay) are not directly affected by the halted exports due to the labor strike unless there's additional context suggesting they also import coal",1331,medium
47,What country is Ambercove located in?,hierarchical,Ambercove,Ambercove,Venthai,,baseline,"Based on the provided data, there is no location named ""Ambercove"" in the given list of locations. Therefore, it's impossible to determine which country Ambercove would be located in.",0,0.333,1.0,,,38390,medium
47,What country is Ambercove located in?,hierarchical,Ambercove,Ambercove,Venthai,,hgrag,Ambercove is located in Venthai.,2,0.0,1.0,,,899,medium
