query_id,query,query_type,anchor,extracted_anchor,expected,answer_key,system,answer,factual_accuracy,hallucination_rate,locality_awareness,llm_judge_score,llm_judge_reason,context_chars,world_size
45,Which cities does Yorewood have trade relations with?,neighborhood,Yorewood,Yorewood,"Lochfield, Oakcliff, Veldkeep, Oakridge",,hgrag,"Yorewood trades with Lochfield, Oakridge, and Umbreholm.",1,0.0,1.0,,,1598,small
46,What is the stability level of Nethholm?,local_fact,Nethholm,Nethholm,Medium,,baseline,The stability level of Nethholm is Medium.,2,0.0,1.0,,,5188,small
46,What is the stability level of Nethholm?,local_fact,Nethholm,Nethholm,Medium,,hgrag,The stability level of Nethholm is Medium.,2,0.0,1.0,,,1159,small
47,Which cities share a border with Lochfield?,neighborhood,Lochfield,Lochfield,"Veldhaven, Oakridge",,baseline,Onyxhaven and Lochridge share a border with Lochfield.,0,0.0,0.333,,,5188,small
47,Which cities share a border with Lochfield?,neighborhood,Lochfield,Lochfield,"Veldhaven, Oakridge",,hgrag,Lochfield shares a border with Oakridge and Veldhaven.,2,0.0,1.0,,,1188,small
0,What planet is Ferndale on?,hierarchical,Ferndale,Ferndale,Vortan,,baseline,"The provided information does not specify a planet for Ferndale. It only provides details about various locations and their relationships, but none of them are named Ferndale.",0,0.0,1.0,,,38390,medium
0,What planet is Ferndale on?,hierarchical,Ferndale,Ferndale,Vortan,,hgrag,Ferndale is located in Vortan (a planet).,2,0.0,1.0,,,1441,medium
1,What is the population of Wrencove?,local_fact,Wrencove,Wrencove,317k,,baseline,The provided data does not contain information about the population of Wrencove.,0,0.0,1.0,,,38390,medium
1,What is the population of Wrencove?,local_fact,Wrencove,Wrencove,317k,,hgrag,The population of Wrencove is 317k.,2,0.0,1.0,,,1257,medium
2,What does Ironhold export?,local_fact,Ironhold,Ironhold,"chemicals, timber",,baseline,"From the provided data, there is no direct mention of ""Ironhold"" in the list. Therefore, I cannot determine what Ironhold exports based on the given information.",0,0.333,1.0,,,38390,medium
2,What does Ironhold export?,local_fact,Ironhold,Ironhold,"chemicals, timber",,hgrag,Ironhold exports chemicals and timber.,2,0.0,1.0,,,1273,medium
3,Rockgrove is experiencing a labor strike that halts the export of coal and grain. Which cities are affected by this and why?,multi_hop,Rockgrove,Rockgrove,Kraymere Zealcross Firemark,"The cities affected are Kraymere, Zealcross, Firemark. They rely on Rockgrove for imported goods: Kraymere (imports grain from Rockgrove); Zealcross (imports coal from Rockgrove); Firemark (imports grain from Rockgrove). The labor strike halting exports of coal and grain directly disrupts their supply.",baseline,"The labor strike in Rockgrove affects the following cities due to the halted export of coal and grain:

1. Jadehaven - As Rockgrove is a trade partner with Jadehaven, the halted export of coal from Rockgrove will impact Jadehaven's supply.
2. Duskport - Since Rockgrove borders Duskport and trades with it, the labor strike in Rockgrove will disrupt the flow of grain and coal between these two cities.
3. Thornpeak - As Thornpeak borders both Rockgrove and Duskport, any disruption in trade between Rockgrove and Duskport will eventually impact Thornpeak due to its connection with both cities.
4. Isledale - Isledale trades with Marshcross, which in turn trades with Rockgrove. Therefore, the labor strike in Rockgrove may indirectly affect Isledale's access to coal and grain.
5. Amberhold - Ambervale tr",0,0.077,0.125,2.0,"The AI response includes cities (Jadehaven, Duskport, Thornpeak, Isledale, Amberhold) that are not mentioned in the expected answer. While the reasoning approach is valid, the entities named are incorrect.",38390,medium
3,Rockgrove is experiencing a labor strike that halts the export of coal and grain. Which cities are affected by this and why?,multi_hop,Rockgrove,Rockgrove,Kraymere Zealcross Firemark,"The cities affected are Kraymere, Zealcross, Firemark. They rely on Rockgrove for imported goods: Kraymere (imports grain from Rockgrove); Zealcross (imports coal from Rockgrove); Firemark (imports grain from Rockgrove). The labor strike halting exports of coal and grain directly disrupts their supply.",hgrag,"Zealcross, Yorkpeak, and Firemark are affected by the labor strike in Rockgrove as they trade with Rockgrove for coal and grain exports. Kraymere is also affected indirectly due to its border with Rockgrove, as it may face difficulties sourcing coal and grain from Rockgrove.",2,0.0,1.0,5.0,The AI correctly identified all the cities mentioned in the Expected Answer and provided a valid reasoning for their involvement.,1438,medium
4,Which cities share a border with Oakcliff?,neighborhood,Oakcliff,Oakcliff,"Nethholm, Veldkeep, Edgecross",,baseline,"Based on the provided data, there is no city named ""Oakcliff"" in the list. Therefore, no cities share a border with Oakcliff because it does not exist in this context.",0,0.333,1.0,,,38390,medium
4,Which cities share a border with Oakcliff?,neighborhood,Oakcliff,Oakcliff,"Nethholm, Veldkeep, Edgecross",,hgrag,Nethholm and Veldkeep share a border with Oakcliff.,1,0.0,1.0,,,933,medium
5,What country is Ferndale located in?,hierarchical,Ferndale,Ferndale,Barnes,,baseline,"The given data does not include a location named ""Ferndale"". Therefore, it's impossible to determine the country where Ferndale would be located based on the provided information.",0,0.333,1.0,,,38390,medium
5,What country is Ferndale located in?,hierarchical,Ferndale,Ferndale,Barnes,,hgrag,Ferndale is located in Barnes.,2,0.0,1.0,,,1441,medium
6,Which cities share a border with Portford?,neighborhood,Portford,Portford,"Fernpeak, Zealcliff, Rockhold",,baseline,The cities that share a border with Portford are Jadehaven and Isledale.,0,0.0,1.0,,,38390,medium
6,Which cities share a border with Portford?,neighborhood,Portford,Portford,"Fernpeak, Zealcliff, Rockhold",,hgrag,Rockhold and Zealcliff share a border with Portford.,1,0.0,1.0,,,1449,medium
7,What planet is Veldhaven on?,hierarchical,Veldhaven,Veldhaven,Vortan,,baseline,The provided data does not specify a planet for Veldhaven.,0,0.0,1.0,,,38390,medium
7,What planet is Veldhaven on?,hierarchical,Veldhaven,Veldhaven,Vortan,,hgrag,Veldhaven is located in Vortan (a planet).,2,0.0,1.0,,,1454,medium
8,What is the population of Ironhold?,local_fact,Ironhold,Ironhold,496k,,baseline,The provided data does not contain information about the population of Ironhold.,0,0.0,1.0,,,38390,medium
8,What is the population of Ironhold?,local_fact,Ironhold,Ironhold,496k,,hgrag,The population of Ironhold is 496k.,2,0.0,1.0,,,1273,medium
9,Which cities does Thorngrove have trade relations with?,neighborhood,Thorngrove,Thorngrove,Keldwatch,,baseline,"Based on the provided data, Thorngrove is not mentioned in the list. Therefore, we cannot determine which cities Thorngrove has trade relations with from the given information.",0,0.333,1.0,,,38390,medium
9,Which cities does Thorngrove have trade relations with?,neighborhood,Thorngrove,Thorngrove,Keldwatch,,hgrag,Thorngrove trades with Keldwatch.,2,0.0,1.0,,,1251,medium
10,What is the population of Crestwatch?,local_fact,Crestwatch,Crestwatch,480k,,baseline,"The provided data does not include information about the population of any locations. Therefore, I cannot determine or provide the population of Crestwatch.",0,0.5,1.0,,,38390,medium
10,What is the population of Crestwatch?,local_fact,Crestwatch,Crestwatch,480k,,hgrag,The population of Crestwatch is 480k.,2,0.0,1.0,,,1438,medium
11,Which cities share a border with Jadehaven?,neighborhood,Jadehaven,Jadehaven,"Thornpeak, Duskport, Edgeport, Isledale",,baseline,"The cities that share a border with Jadehaven are Thornpeak, Duskport, and Edgeport.",2,0.0,1.0,,,38390,medium
11,Which cities share a border with Jadehaven?,neighborhood,Jadehaven,Jadehaven,"Thornpeak, Duskport, Edgeport, Isledale",,hgrag,"Thornpeak, Duskport, Edgeport, and Isledale.",2,0.0,1.0,,,1509,medium
12,Which cities does Quencross have trade relations with?,neighborhood,Quencross,Quencross,"Lakecove, Coldstead, Nordholm",,baseline,Quencross has trade relations with the following cities: Feroth and Runegrove.,0,0.0,0.333,,,38390,medium
12,Which cities does Quencross have trade relations with?,neighborhood,Quencross,Quencross,"Lakecove, Coldstead, Nordholm",,hgrag,"Quencross has trade relations with Lakecove, Coldstead, Nordholm, and Pinefell.",2,0.0,1.0,,,1442,medium
13,Which cities share a border with Lakebridge?,neighborhood,Lakebridge,Lakebridge,"Lochport, Yoreridge",,baseline,"Based on the provided data, there is no city named ""Lakebridge"" in the list. Therefore, no cities share a border with Lakebridge as it does not exist in this dataset.",0,0.333,1.0,,,38390,medium
13,Which cities share a border with Lakebridge?,neighborhood,Lakebridge,Lakebridge,"Lochport, Yoreridge",,hgrag,Lakebridge shares a border with Lochport and Yoreridge.,2,0.0,1.0,,,1248,medium
14,Moormark has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Moormark,Moormark,Coldmark Glenridge,"The cities that would take an economic hit are Coldmark, Glenridge. They supply goods to Moormark: Coldmark (exports machinery to Moormark); Glenridge (exports pharmaceuticals to Moormark). With Moormark halting all imports, these trade partners lose a key market.",baseline,"The cities that would take an economic hit from Moormark halting imports due to a surplus are:

1. Ambervale (since it trades with Coldgrove, which borders Moormark)
2. Ashfield (since it borders Eastbridge, which in turn borders Moormark)
3. Jademere (since it borders Lochspire, which borders Moormark)
4. Lochspire (since it borders Moormark)
5. Zealholm (since it borders Moormark and trades with Lochspire, which borders Moormark)
6. Amberhold (since it borders Zealholm, which borders Moormark)
7. Qundis (since it contains Ambervale, Ashfield, Jademere, Lochspire, Zealholm, and Amberhold)
8. Valedale (since it trades with Highburg, which borders Quenmere, where Qundis is located)
9. Glencl",0,0.032,1.0,1.0,"The AI response does not match the expected answer as it names cities that are not mentioned in the scenario and incorrectly identifies Coldgrove, Eastbridge, Highburg, and Quenmere as being involved.",38390,medium
14,Moormark has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Moormark,Moormark,Coldmark Glenridge,"The cities that would take an economic hit are Coldmark, Glenridge. They supply goods to Moormark: Coldmark (exports machinery to Moormark); Glenridge (exports pharmaceuticals to Moormark). With Moormark halting all imports, these trade partners lose a key market.",hgrag,"Coldgrove, Glenridge, Amberhold, Lochspire, and Zealholm would take an economic hit from Moormark's decision to halt imports. These cities trade with Moormark and import goods such as machinery, fuel, pharmaceuticals, timber, livestock, and fish.",1,0.125,1.0,1.0,"The AI response does not match the expected answer, and it includes cities that were not mentioned in the scenario (Coldgrove, Amberhold, Lochspire, Zealholm). Furthermore, it incorrectly identifies Coldmark and Glenridge as cities importing goods from Moormark instead of exporting.",1599,medium
15,Morthal has declared war on a neighboring country. Which country may that be and why?,multi_hop,Morthal,Morthal,Braxis Qundis,"The most likely target would be Braxis, Qundis. Morthal has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Based on the provided data, Morthal has several neighboring countries, but it is not explicitly stated that they are at war. However, Morthal is listed as ""hostile"" towards Qundis, which means there might be tension or conflict between them. Therefore, Qundis could potentially be the neighboring country Morthal has declared war on, although the data does not confirm this. It would require additional information to definitively answer this question.",1,0.286,1.0,3.0,"The AI response correctly identifies one of the possible countries (Qundis) that Morthal might be at war with due to their hostile relationship, but it fails to mention the other country (Braxis).",38390,medium
15,Morthal has declared war on a neighboring country. Which country may that be and why?,multi_hop,Morthal,Morthal,Braxis Qundis,"The most likely target would be Braxis, Qundis. Morthal has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Morthal is hostile towards Braxis, as indicated by the 'trade_with' relations in the context. However, since there are no direct trade relations between Morthal and Qundis, it is not explicitly stated that Morthal has declared war on Qundis. But based on the 'hostile' relation, it can be inferred that Morthal may have hostile intentions towards Qundis as well.",2,0.2,1.0,3.0,"The AI correctly identifies Braxis as a possible target due to Morthal's hostile relationship, but fails to explicitly state that Morthal has declared war on Braxis. The reasoning is sound, but the response lacks clarity in stating the exact action (declaring war).",1005,medium
16,Islestrand is experiencing a labor strike that halts the export of fuel and electronics. Which cities are affected by this and why?,multi_hop,Islestrand,Islestrand,Nordkeep,The cities affected are Nordkeep. They rely on Islestrand for imported goods: Nordkeep (imports fuel from Islestrand). The labor strike halting exports of fuel and electronics directly disrupts their supply.,baseline,"The labor strike in Islestrand affects several cities due to the halt in the export of fuel and electronics. Here's a list of cities potentially impacted, along with their reasons for being affected:

1. Halden - Halden contains Isledale, which trades with Islestrand. Since Islestrand is not exporting fuel and electronics due to the strike, Halden will experience shortages or delays in these goods.
2. Jadehaven - Jadehaven borders Isledale and trades with Islestrand. As a result of the labor strike, Jadehaven may face shortages or delays in receiving fuel and electronics from Islestrand.
3. Edgeport - Edgeport borders Isledale and trades with Islestrand. The labor strike in Islestrand could lead to shortages or delays in the supply of fuel and electronics from Islestrand, impacting Edgeport.
4. Duskwatch - Duskw",0,0.091,0.167,3.0,"Some correct entities are present (Halden, Jadehaven, Edgeport), but the reasoning is not complete as it does not specify that these cities rely on Islestrand for imported goods or directly link the labor strike to their supply disruption.",38390,medium
16,Islestrand is experiencing a labor strike that halts the export of fuel and electronics. Which cities are affected by this and why?,multi_hop,Islestrand,Islestrand,Nordkeep,The cities affected are Nordkeep. They rely on Islestrand for imported goods: Nordkeep (imports fuel from Islestrand). The labor strike halting exports of fuel and electronics directly disrupts their supply.,hgrag,"The labor strike in Islestrand affects Zealkeep, Nordkeep, Onyxwood, and Jadewick because they import fuel and electronics from Islestrand.",2,0.0,1.0,3.0,"While the cities affected might include Zealkeep, Nordkeep, Onyxwood, and Jadewick due to their reliance on imported goods from Islestrand, only Nordkeep is explicitly mentioned as a city that imports fuel from Islestrand in the provided context. The labor strike would directly disrupt its supply.",1265,medium
17,Which cities share a border with Thorngrove?,neighborhood,Thorngrove,Thorngrove,"Oakpeak, Stormridge, Rockmoor, Onyxholm",,baseline,"From the provided data, there is no city named ""Thorngrove"" in the list. Therefore, no cities share a border with Thorngrove as it does not exist in this dataset.",0,0.333,1.0,,,38390,medium
17,Which cities share a border with Thorngrove?,neighborhood,Thorngrove,Thorngrove,"Oakpeak, Stormridge, Rockmoor, Onyxholm",,hgrag,"Stormridge, Oakpeak, Rockmoor, and Onyxholm share a border with Thorngrove.",2,0.0,1.0,,,1251,medium
18,What does Pinefell export?,local_fact,Pinefell,Pinefell,"textiles, silk",,baseline,"Based on the provided data, there is no information given about what Pinefell exports. The data only shows the locations and relationships between them, but not their trade goods or resources.",0,0.0,1.0,,,38390,medium
18,What does Pinefell export?,local_fact,Pinefell,Pinefell,"textiles, silk",,hgrag,Pinefell exports textiles and silk.,2,0.0,1.0,,,1077,medium
19,Which cities does Portford have trade relations with?,neighborhood,Portford,Portford,"Glencliff, Quenhold, Ashfield",,baseline,"Portford has trade relations with the following cities:

1. Jadehaven
2. Edgeport
3. Isledale
4. Duskwatch
5. Marshcross (through trade)
6. Glencliff (through trade)
7. Highburg (through trade)",1,0.0,1.0,,,38390,medium
19,Which cities does Portford have trade relations with?,neighborhood,Portford,Portford,"Glencliff, Quenhold, Ashfield",,hgrag,"Portford trades with Rockhold, Fernpeak, Ashfield.",1,0.0,1.0,,,1449,medium
20,Valecross is experiencing a labor strike that halts the export of machinery and oil. Which cities are affected by this and why?,multi_hop,Valecross,Valecross,Colddale,The cities affected are Colddale. They rely on Valecross for imported goods: Colddale (imports oil from Valecross). The labor strike halting exports of machinery and oil directly disrupts their supply.,baseline,"The labor strike in Valecross affects the following cities due to halted exports of machinery and oil:

1. Marshcross - Marshcross trades with Valecross, so the halt in machinery exports will impact them.
2. Duskwatch - Duskwatch trades with Marshcross, which in turn trades with Valecross. Therefore, the labor strike in Valecross indirectly affects Duskwatch.
3. Isledale - Isledale trades with Duskwatch, so the halt in machinery exports from Valecross to Duskwatch will also impact Isledale.
4. Ambervale - Ambervale trades with Coldgrove, which in turn trades with Valecross. Therefore, the labor strike in Valecross indirectly affects Ambervale.
5. Moormark - Moormark trades with Zealholm, which in turn trades with Valecross. Therefore, the labor strike in Valecross indirectly affects",0,0.1,0.125,3.0,"While the reasoning approach is valid, only Colddale is explicitly mentioned as being affected by the halted exports from Valecross. The other cities (Marshcross, Duskwatch, Isledale, Ambervale, Moormark) are not directly named in the Expected Answer.",38390,medium
20,Valecross is experiencing a labor strike that halts the export of machinery and oil. Which cities are affected by this and why?,multi_hop,Valecross,Valecross,Colddale,The cities affected are Colddale. They rely on Valecross for imported goods: Colddale (imports oil from Valecross). The labor strike halting exports of machinery and oil directly disrupts their supply.,hgrag,"Colddale, Zealgrove, and Eastcross are affected by the labor strike in Valecross because they import machinery from Valecross and their borders with Valecross may also disrupt the trade of oil.",2,0.0,1.0,3.0,"While the AI response includes one correct city (Colddale), it incorrectly identifies two additional cities (Zealgrove, Eastcross) that are not mentioned in the scenario. The reasoning about machinery imports is correct, but the assumption about oil trade disruption due to border issues is unfounded without further context.",1282,medium
21,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Sundar,"The most likely target would be Sundar. Ormis has a unfriendly relationship with Sundar, making military escalation the expected outcome.",baseline,"Based on the provided data, there isn't any explicit information about countries declaring wars in this dataset. However, if we consider the relationships between regions, Morthal is shown to have hostile relations with Qundis, as it is listed among the regions containing by Morthal and Qundis is listed as hostile towards Morthal. Therefore, it's possible that Ormis, being a part of Morthal, might be at odds with Qundis. However, this is an assumption since the dataset does not provide direct information about wars or declarations of war.",0,0.273,0.333,2.0,"The AI response provides a plausible reasoning based on the relationships between regions, but it incorrectly identifies Qundis as the target country for Ormis's war declaration. The expected answer is Sundar, which has an unfriendly relationship with Ormis.",38390,medium
21,Ormis has declared war on a neighboring country. Which country may that be and why?,multi_hop,Ormis,Ormis,Sundar,"The most likely target would be Sundar. Ormis has a unfriendly relationship with Sundar, making military escalation the expected outcome.",hgrag,"Sundar, as Ormis is unfriendly with Sundar in the provided context.",2,0.0,1.0,5.0,The AI correctly identified the country (Sundar) that Ormis may be at war with based on the given context.,1001,medium
22,Which planet does the country Nalden belong to?,hierarchical,Nalden,Nalden,Vortan,,baseline,"The provided information doesn't specify any planets or galaxies. It appears to be a list of locations within a fantasy world, not related to actual astronomy. Therefore, it is impossible to determine which planet Nalden belongs to based on the given data.",0,0.5,1.0,,,38390,medium
22,Which planet does the country Nalden belong to?,hierarchical,Nalden,Nalden,Vortan,,hgrag,The country Nalden belongs to the planet Vortan.,2,0.0,1.0,,,1006,medium
23,Duskwatch has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Duskwatch,Duskwatch,Lakefield Ambervale,"The cities that would take an economic hit are Lakefield, Ambervale. They supply goods to Duskwatch: Lakefield (exports fish to Duskwatch); Ambervale (exports oil to Duskwatch). With Duskwatch halting all imports, these trade partners lose a key market.",baseline,"The cities that would take an economic hit from Duskwatch halting imports of goods are:

1. Isledale (since they trade with Duskwatch)
2. Marshcross (since they trade with Duskwatch)
3. Ambervale (since they border Ambervale and trade with Duskwatch)
4. Ashfield (since they border Ashfield and trade with Duskwatch)
5. Jademere (since they border Jademere and trade with Duskwatch)
6. Lochspire (since they border Lochspire and trade with Duskwatch)
7. Moormark (since they border Moormark and trade with Duskwatch)
8. Zealholm (since they border Zealholm and trade with Duskwatch)
9. Amberhold (since they contain Qundis, which contains Duskwatch)
10. Morthal (since they contain Duskgate, which borders D",1,0.0,1.0,2.0,"While the reasoning approach is valid, only one city (Amberhold) correctly identified from the list provided is a trading partner with Duskwatch. The other cities listed do not border or trade directly with Duskwatch.",38390,medium
23,Duskwatch has a surplus of goods and temporarily halts the imports of any goods to save money. Which cities would take an economic hit from this?,multi_hop,Duskwatch,Duskwatch,Lakefield Ambervale,"The cities that would take an economic hit are Lakefield, Ambervale. They supply goods to Duskwatch: Lakefield (exports fish to Duskwatch); Ambervale (exports oil to Duskwatch). With Duskwatch halting all imports, these trade partners lose a key market.",hgrag,"Marshcross, Yorespire, Ambervale, and Lakefield would take an economic hit from Duskwatch's decision to halt imports since they trade with or border Duskwatch.",2,0.0,1.0,1.0,"The AI response does not correctly identify the cities that supply goods to Duskwatch (Lakefield and Ambervale) as the ones that would take an economic hit. Instead, it includes Marshcross and Yorespire, which were not mentioned in the scenario.",1407,medium
24,What country is Stormridge located in?,hierarchical,Stormridge,Stormridge,Venthai,,baseline,"The map provided does not include a location named ""Stormridge."" Therefore, it's impossible to determine which country Stormridge would be located in based on the information given.",0,0.333,1.0,,,38390,medium
24,What country is Stormridge located in?,hierarchical,Stormridge,Stormridge,Venthai,,hgrag,Stormridge is located in Venthai.,2,0.0,1.0,,,1622,medium
25,Which cities does Jadehaven have trade relations with?,neighborhood,Jadehaven,Jadehaven,"Rockhold, Zealholm, Coldmark",,baseline,"Jadehaven has trade relations with the following cities: Edgeport, Isledale, and Coldmark.",1,0.0,1.0,,,38390,medium
25,Which cities does Jadehaven have trade relations with?,neighborhood,Jadehaven,Jadehaven,"Rockhold, Zealholm, Coldmark",,hgrag,"Jadehaven has trade relations with Rockhold, Zealholm, and Coldmark.",2,0.0,1.0,,,1509,medium
26,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,baseline,"The provided information does not specify a planet for the country Venthai. It is only a list of locations and relationships between them, and no planet is mentioned in this context.",0,0.0,1.0,,,38390,medium
26,Which planet does the country Venthai belong to?,hierarchical,Venthai,Venthai,Celenis,,hgrag,The country Venthai belongs to the planet Celenis.,2,0.0,1.0,,,1005,medium
27,What is the stability level of Pinefell?,local_fact,Pinefell,Pinefell,Unstable,,baseline,"The provided data does not specify the stability level of Pinefell. To determine its stability, we would need additional information about the relationships between Pinefell and its neighboring regions or cities. If Pinefell has peaceful relations with its neighbors and there are no ongoing conflicts, it could be considered stable. However, if there is conflict or tension with neighboring regions, Pinefell's stability might be compromised.",0,0.2,1.0,,,38390,medium
27,What is the stability level of Pinefell?,local_fact,Pinefell,Pinefell,Unstable,,hgrag,The stability level of Pinefell is Unstable.,2,0.5,1.0,,,1077,medium
28,What planet is Stormridge on?,hierarchical,Stormridge,Stormridge,Celenis,,baseline,The given data does not provide information about the planet where Stormridge is located.,0,0.0,1.0,,,38390,medium
28,What planet is Stormridge on?,hierarchical,Stormridge,Stormridge,Celenis,,hgrag,"Stormridge is located in Venthai, which is a country on Celenis.",2,0.0,1.0,,,1622,medium
29,Valepeak is experiencing a labor strike that halts the export of spices and pharmaceuticals. Which cities are affected by this and why?,multi_hop,Valepeak,Valepeak,Fernton,The cities affected are Fernton. They rely on Valepeak for imported goods: Fernton (imports spices from Valepeak). The labor strike halting exports of spices and pharmaceuticals directly disrupts their supply.,baseline,"The labor strike in Valepeak affects the following cities due to their trade relations with Valepeak for spices and pharmaceuticals:

1. Ambervale (trade with Qundis)
2. Ashfield (trade with Qundis)
3. Coldmark (trade with Valepeak)
4. Duskgate (trade with Morthal, Weststead)
5. Edgemoor (trade with Morthal, Keldmoor)
6. Firehaven (trade with Feroth)
7. Glencliff (trade with Morthal)
8. Highburg (trade with Valedale)
9. Jademere (trade with Qundis)
10. Lochgate (trade with Quenmere)
11. Moormark (borders with Zealholm, contains Qundis)
12. Oakwatch (borders with Thornridge, Morthal)
13",0,0.0,0.045,1.0,"The AI response does not correctly identify the cities affected by the labor strike in Valepeak as stated in the expected answer. Instead, it provides a list of cities that trade with various other locations, some of which are not even mentioned in the question.",38390,medium
29,Valepeak is experiencing a labor strike that halts the export of spices and pharmaceuticals. Which cities are affected by this and why?,multi_hop,Valepeak,Valepeak,Fernton,The cities affected are Fernton. They rely on Valepeak for imported goods: Fernton (imports spices from Valepeak). The labor strike halting exports of spices and pharmaceuticals directly disrupts their supply.,hgrag,"The labor strike in Valepeak affects Fernwatch, as it trades spices with Valepeak, and Ironhold, since Valepeak exports pharmaceuticals to both cities.",0,0.0,1.0,5.0,The AI correctly identified the affected cities (Fernwatch and Ironhold) and provided a valid reasoning for their involvement in the scenario.,1263,medium
30,What is the stability level of Wrencove?,local_fact,Wrencove,Wrencove,Unstable,,baseline,"The provided data does not include information about Wrencove, so I'm unable to determine its stability level.",0,0.0,1.0,,,38390,medium
30,What is the stability level of Wrencove?,local_fact,Wrencove,Wrencove,Unstable,,hgrag,The stability level of Wrencove is Unstable.,2,0.5,1.0,,,1257,medium
31,Which cities does Lakebridge have trade relations with?,neighborhood,Lakebridge,Lakebridge,"Rockgate, Fernton, Veldhaven",,baseline,"Based on the provided data, there is no city named ""Lakebridge"" in the list. Therefore, it cannot be determined which cities Lakebridge has trade relations with.",0,0.333,1.0,,,38390,medium
31,Which cities does Lakebridge have trade relations with?,neighborhood,Lakebridge,Lakebridge,"Rockgate, Fernton, Veldhaven",,hgrag,"Lakebridge trades with Fernton, Veldhaven, and Rockgate.",2,0.0,1.0,,,1248,medium
32,What does Wrencove export?,local_fact,Wrencove,Wrencove,"electronics, fuel",,baseline,"Based on the provided data, there is no information about Wrencove's exports in the given list. Therefore, I cannot determine what Wrencove exports.",0,0.333,1.0,,,38390,medium
32,What does Wrencove export?,local_fact,Wrencove,Wrencove,"electronics, fuel",,hgrag,Wrencove exports electronics and fuel.,2,0.0,1.0,,,1257,medium
33,Sundar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Sundar,Sundar,Venthai Pelcor Trevak,"The most likely target would be Venthai, Pelcor, Trevak. Sundar has a hostile relationship with them, making military escalation the expected outcome.",baseline,"Based on the provided data, it appears that there is no explicit information about any declarations of war between the countries listed. However, if we look at the relationships between the countries, Morthal is listed as hostile towards Qundis, one of the countries containing Sundar. Therefore, it's possible that Sundar (represented by Qundis) may have declared war on Morthal, but this is not explicitly stated in the data provided.",0,0.25,0.333,2.0,"The AI response does not correctly identify the specific country Sundar might declare war on based on the information provided. However, it provides a valid reasoning approach by considering the hostility between countries.",38390,medium
33,Sundar has declared war on a neighboring country. Which country may that be and why?,multi_hop,Sundar,Sundar,Venthai Pelcor Trevak,"The most likely target would be Venthai, Pelcor, Trevak. Sundar has a hostile relationship with them, making military escalation the expected outcome.",hgrag,"Sundar is hostile towards Venthai, as indicated by the 'hostile' relation in the context.",1,0.0,1.0,5.0,"The AI correctly identified one of the possible countries (Venthai) that Sundar might be at war with, based on the provided information about a hostile relationship.",1003,medium
34,Which cities share a border with Quencross?,neighborhood,Quencross,Quencross,"Pinefell, Pinegate, Oakmoor",,baseline,The cities that share a border with Quencross are Pinegrove and Firehaven.,0,0.333,0.5,,,38390,medium
34,Which cities share a border with Quencross?,neighborhood,Quencross,Quencross,"Pinefell, Pinegate, Oakmoor",,hgrag,"Pinefell, Pinegate, Oakmoor, and Coldstead share a border with Quencross.",2,0.0,1.0,,,1442,medium
35,What country is Islestrand located in?,hierarchical,Islestrand,Islestrand,Nalden,,baseline,"Based on the provided data, there is no location named ""Islestrand"" in the given list of locations. Therefore, it's impossible to determine which country Islestrand would be located in according to this information.",0,0.333,1.0,,,38390,medium
35,What country is Islestrand located in?,hierarchical,Islestrand,Islestrand,Nalden,,hgrag,Islestrand is located in Nalden.,2,0.0,1.0,,,1265,medium
36,Which cities share a border with Zealcliff?,neighborhood,Zealcliff,Zealcliff,"Quenhold, Fernpeak, Portford, Rockhold",,baseline,The cities that share a border with Zealcliff are Jadehaven and Coldmark.,0,0.0,1.0,,,38390,medium
36,Which cities share a border with Zealcliff?,neighborhood,Zealcliff,Zealcliff,"Quenhold, Fernpeak, Portford, Rockhold",,hgrag,Fernpeak and Rockhold share a border with Zealcliff.,1,0.0,1.0,,,1119,medium
37,What is the population of Pinefell?,local_fact,Pinefell,Pinefell,635k,,baseline,The provided data does not contain information about the population of Pinefell.,0,0.0,1.0,,,38390,medium
37,What is the population of Pinefell?,local_fact,Pinefell,Pinefell,635k,,hgrag,The population of Pinefell is 635k.,2,0.0,1.0,,,1077,medium
